timestamp,ma_short,ma_long,rsi,bb_upper,bb_lower,close,signal,volatility_btc,volatility_eth
2025-01-01 19:00:00,1.7731999999999999,1.75105,62.25165562913912,1.780048309841855,1.722051690158145,1.788,HOLD,0.0022073695997254983,0.002543672914080047
2025-01-01 20:00:00,1.7803999999999998,1.75305,66.66666666666666,1.786585635013959,1.719514364986041,1.802,HOLD,0.002064928637196861,0.002308689401405227
2025-01-01 21:00:00,1.7993999999999999,1.75795,74.16267942583731,1.8046481558860508,1.711251844113949,1.85,HOLD,0.0020671799042516715,0.002072056472983635
2025-01-01 22:00:00,1.8096,1.7610499999999998,73.45971563981041,1.812462745450295,1.7096372545497045,1.822,HOLD,0.0021443678593070664,0.0022067938018385824
2025-01-01 23:00:00,1.8136000000000003,1.76345,68.88888888888887,1.8170018133262202,1.7098981866737797,1.806,HOLD,0.002324588768257628,0.002152018637921322
2025-01-02 00:00:00,1.8220000000000003,1.7668500000000003,71.7741935483871,1.8248555521389755,1.708844447861025,1.83,HOLD,0.0028251255528822733,0.003394870979584762
2025-01-02 01:00:00,1.8232,1.7696999999999998,64.61538461538461,1.828997399428199,1.7104026005718007,1.808,HOLD,0.0029871480567370246,0.003513356229097378
2025-01-02 02:00:00,1.8170000000000002,1.7732500000000002,64.20233463035018,1.834228614672428,1.7122713853275724,1.819,HOLD,0.00278687961573499,0.0031341193190561408
2025-01-02 03:00:00,1.8146,1.7762999999999998,65.73705179282867,1.837835804725037,1.7147641952749626,1.81,HOLD,0.0030063002224041645,0.0034723669593302066
2025-01-02 04:00:00,1.8214000000000001,1.7821500000000001,68.61313868613138,1.8441959242055943,1.720104075794406,1.84,HOLD,0.003628248264822235,0.004164927005441383
2025-01-02 05:00:00,1.8224,1.7878500000000002,63.745019920318704,1.8483536917098977,1.7273463082901026,1.835,HOLD,0.0036664553838580125,0.004313418854967719
2025-01-02 06:00:00,1.8258000000000003,1.793,64.0,1.8499896112416438,1.736010388758356,1.825,HOLD,0.003678101921920189,0.00437105024686606
2025-01-02 07:00:00,1.8302,1.79845,64.0,1.8533104149781878,1.7435895850218124,1.841,HOLD,0.0037022757510906954,0.004383905110503412
2025-01-02 08:00:00,1.8366,1.8032499999999998,61.86440677966102,1.8566720718725684,1.7498279281274312,1.842,HOLD,0.0036438127759916366,0.004331700806205308
2025-01-02 09:00:00,1.845,1.8108,67.15328467153282,1.8640460524852607,1.7575539475147393,1.882,HOLD,0.0036930953039671336,0.0046622664611179684
2025-01-02 10:00:00,1.8548000000000002,1.8181,65.64885496183203,1.8702137672486079,1.7659862327513922,1.884,HOLD,0.0035743345976740498,0.004284405402038589
2025-01-02 11:00:00,1.8618,1.8228000000000002,52.10084033613446,1.8732973683524825,1.772302631647518,1.86,HOLD,0.0032695145454349982,0.004090596270008685
2025-01-02 12:00:00,1.8738,1.8300999999999998,65.73705179282871,1.881125303320483,1.7790746966795166,1.901,HOLD,0.003200689285067253,0.004045415920771444
2025-01-02 13:00:00,1.8850000000000002,1.83645,69.32773109243696,1.8878350979319258,1.785064902068074,1.898,HOLD,0.0034715664097933058,0.00424737245812899
2025-01-02 14:00:00,1.895,1.84375,70.56451612903226,1.9011431214932308,1.7863568785067692,1.932,HOLD,0.003653187325669781,0.004225310404790229
2025-01-02 15:00:00,1.8986,1.8494499999999998,68.35937499999999,1.906465527663407,1.7924344723365926,1.902,HOLD,0.004766452716872756,0.005463362977631503
2025-01-02 16:00:00,1.9137999999999997,1.85615,70.96774193548387,1.9175088399241869,1.794791160075813,1.936,HOLD,0.00524062508369474,0.005413620033242044
2025-01-02 17:00:00,1.9146,1.8588999999999998,65.78073089700996,1.922343738026197,1.7954562619738026,1.905,HOLD,0.005620348880727958,0.005849290949538498
2025-01-02 18:00:00,1.916,1.86305,61.99261992619926,1.9268837221141557,1.7992162778858445,1.905,HOLD,0.005783659026585078,0.005778860170835622
2025-01-02 19:00:00,1.9082000000000001,1.8674,60.43165467625901,1.9286431736260405,1.8061568263739594,1.893,HOLD,0.005506413596368862,0.005066330280836004
2025-01-02 20:00:00,1.9082000000000001,1.871,63.89891696750903,1.9317960351892844,1.8102039648107155,1.902,HOLD,0.005499479968236816,0.005139917310009232
2025-01-02 21:00:00,1.8974,1.8747,57.29537366548042,1.931339650422649,1.818060349577351,1.882,HOLD,0.005522206562334535,0.005132822360507665
2025-01-02 22:00:00,1.8902,1.8771999999999998,54.6075085324232,1.930394875099411,1.8240051249005884,1.869,HOLD,0.0056287301850290634,0.005106771928449551
2025-01-02 23:00:00,1.8858000000000001,1.8808500000000001,50.187265917603014,1.928466747109216,1.8332332528907842,1.883,HOLD,0.005439572914691663,0.005253560980935008
2025-01-03 00:00:00,1.8808,1.8822499999999998,47.142857142857174,1.9279080179734402,1.8365919820265593,1.868,HOLD,0.004734297038660532,0.004265146874624445
2025-01-03 01:00:00,1.8724,1.8835000000000002,50.0,1.92680354914347,1.8401964508565303,1.86,HOLD,0.003877637495529091,0.003641133097264939
2025-01-03 02:00:00,1.8656000000000001,1.8846500000000002,38.72340425531915,1.9248499852710088,1.8444500147289915,1.848,HOLD,0.0028522682626419588,0.003638865592584943
2025-01-03 03:00:00,1.862,1.88515,40.0,1.9241872544736687,1.8461127455263315,1.851,HOLD,0.0023643914939283656,0.0033196028251027986
2025-01-03 04:00:00,1.8530000000000002,1.8849500000000003,28.037383177570078,1.9245301236002417,1.845369876399759,1.838,HOLD,0.0015430054622571183,0.003253699624592581
2025-01-03 05:00:00,1.8466,1.88265,32.258064516129025,1.9255076207680102,1.8397923792319897,1.836,HOLD,0.0015331824367690752,0.003255214112534305
2025-01-03 06:00:00,1.8402,1.8798499999999998,16.24999999999993,1.9264511844778294,1.8332488155221702,1.828,HOLD,0.0016185764228494935,0.0033541042155076197
2025-01-03 07:00:00,1.8348,1.8779,19.117647058823422,1.9281606626550645,1.8276393373449353,1.821,HOLD,0.0017013367735323574,0.0034274376328275887
2025-01-03 08:00:00,1.8310000000000002,1.8744500000000002,25.17006802721086,1.9262596909752152,1.8226403090247851,1.832,HOLD,0.0015616942536811496,0.0032280789809849856
2025-01-03 09:00:00,1.834,1.8721999999999999,37.17948717948715,1.9237854936769498,1.8206145063230499,1.853,HOLD,0.002246600222551447,0.0031558132831423307
2025-01-03 10:00:00,1.8396000000000001,1.8688000000000002,37.97468354430385,1.9158974353978282,1.8217025646021723,1.864,HOLD,0.0022100349469666796,0.0031223257436339123
2025-01-03 11:00:00,1.8573999999999997,1.8695500000000003,59.16230366492152,1.9181445294192014,1.820955470580799,1.917,HOLD,0.002349354455534442,0.0033285470049812587
2025-01-03 12:00:00,1.8736000000000002,1.86785,58.54922279792744,1.912080995026707,1.823619004973293,1.902,HOLD,0.00235978764686734,0.003261551410781296
2025-01-03 13:00:00,1.8874000000000002,1.86765,55.0,1.911501866370891,1.8237981336291091,1.901,HOLD,0.0023478172498407708,0.0034876373864512577
2025-01-03 14:00:00,1.9048000000000003,1.8694,67.64705882352938,1.9180868619477136,1.8207131380522863,1.94,HOLD,0.0028661250254109617,0.005048026630738485
2025-01-03 15:00:00,1.9232,1.87255,72.64150943396223,1.928844403526647,1.8162555964733529,1.956,HOLD,0.0032512317522801664,0.005637455485292984
2025-01-03 16:00:00,1.9326,1.8756499999999998,77.88461538461536,1.9391634621038794,1.8121365378961203,1.964,HOLD,0.0031559220071578965,0.005093729390212032
2025-01-03 17:00:00,1.9424,1.8791,72.93577981651379,1.9474618661012262,1.8107381338987738,1.951,HOLD,0.0028582378917978847,0.005057015321522012
2025-01-03 18:00:00,1.956,1.8841,79.37219730941703,1.9586596017326152,1.809540398267385,1.969,HOLD,0.002729561296685561,0.004894923928846765
2025-01-03 19:00:00,1.9632,1.88875,80.7017543859649,1.969421666421103,1.8080783335788968,1.976,HOLD,0.0026909795786239656,0.0048809666045481785
2025-01-03 20:00:00,1.9686,1.8945,84.14096916299559,1.9807007296342292,1.808299270365771,1.983,HOLD,0.0030072928145691738,0.00593218535068878
2025-01-03 21:00:00,1.9724,1.9006500000000002,86.81818181818186,1.9908028636028232,1.8104971363971771,1.983,HOLD,0.0030680251098685017,0.005916755894600303
2025-01-03 22:00:00,1.9789999999999999,1.90745,86.19047619047622,1.9997129644291949,1.8151870355708053,1.984,HOLD,0.002982715506961312,0.005834699034261954
2025-01-03 23:00:00,1.9872,1.9154,86.51162790697676,2.0114769428498227,1.8193230571501775,2.01,HOLD,0.00293152749885264,0.0061491161894846645
2025-01-04 00:00:00,1.9942,1.9240499999999998,85.8536585365854,2.021139794981106,1.8269602050188933,2.011,HOLD,0.0028835460849513197,0.005367179740791643
2025-01-04 01:00:00,1.9956,1.9317499999999999,71.09826589595374,2.025999511376645,1.8375004886233546,1.99,HOLD,0.002471213762891041,0.004520358666846059
2025-01-04 02:00:00,1.9966000000000002,1.93975,76.87500000000004,2.028245149287223,1.8512548507127768,1.988,HOLD,0.0023672185356853853,0.004237225629865857
2025-01-04 03:00:00,1.998,1.9482499999999998,77.77777777777777,2.0276313041425236,1.868868695857476,1.991,HOLD,0.00237211642492922,0.004121713655330766
2025-01-04 04:00:00,1.9940000000000002,1.9561499999999998,70.16129032258061,2.025140173785451,1.8871598262145486,1.99,HOLD,0.0016992995553573103,0.0031220507161280274
2025-01-04 05:00:00,1.9899999999999998,1.9630500000000002,66.05504587155964,2.0224698431768147,1.9036301568231857,1.991,HOLD,0.0017584943874200747,0.002650723450316511
2025-01-04 06:00:00,1.9928000000000001,1.9700499999999999,67.54385964912277,2.0195619004833483,1.9205380995166514,2.004,HOLD,0.001549868868139023,0.0018828579193014053
2025-01-04 07:00:00,1.9975999999999998,1.9747999999999997,77.98165137614664,2.0224772040861554,1.9271227959138437,2.012,HOLD,0.0016320865972738188,0.0013875314554860384
2025-01-04 08:00:00,1.9954,1.9787000000000003,54.471544715447095,2.018858206869165,1.9385417931308357,1.98,HOLD,0.002005656938279273,0.0014567706912944974
2025-01-04 09:00:00,1.9962,1.9833500000000002,56.9230769230769,2.01291770775871,1.95378229224129,1.994,HOLD,0.002072572775336475,0.0015395972331019438
2025-01-04 10:00:00,1.9984000000000002,1.98645,57.25190839694644,2.0123370395331075,1.9605629604668924,2.002,HOLD,0.0020173938335764723,0.0014714441008223155
2025-01-04 11:00:00,2.0054000000000003,1.9906,66.66666666666663,2.0196958488628844,1.9615041511371154,2.039,HOLD,0.0020238819075775855,0.0019134099311153255
2025-01-04 12:00:00,2.0182,1.9962,72.54901960784309,2.035597568720059,1.9568024312799408,2.076,HOLD,0.0017647011010865938,0.003462866776983998
2025-01-04 13:00:00,2.0392,2.0029,70.05347593582884,2.0491354102165626,1.956664589783437,2.085,HOLD,0.0017922863957041733,0.003475128031702685
2025-01-04 14:00:00,2.054,2.00785,64.03940886699505,2.0573015911616617,1.9583984088383382,2.068,HOLD,0.001690494076825267,0.0034868559571153033
2025-01-04 15:00:00,2.0602000000000005,2.0107,59.90783410138246,2.059495464629616,1.961904535370384,2.033,HOLD,0.0020173449005193756,0.004554796120470995
2025-01-04 16:00:00,2.0576,2.0128500000000003,58.55855855855851,2.0608802741699566,1.9648197258300442,2.026,HOLD,0.002035135857972637,0.004696683460828909
2025-01-04 17:00:00,2.0482,2.0151499999999998,58.55855855855851,2.062264215923692,1.9680357840763074,2.029,HOLD,0.0022722967581835394,0.00467163550020311
2025-01-04 18:00:00,2.0382,2.0177,59.91189427312777,2.0639179903455136,1.9714820096544865,2.035,HOLD,0.0019309483986910479,0.004616352202106483
2025-01-04 19:00:00,2.0338000000000003,2.0195,61.603375527426095,2.0665770644794152,1.9724229355205847,2.046,HOLD,0.0018477023219049616,0.004616259466281144
2025-01-04 20:00:00,2.0406,2.0223000000000004,62.85714285714286,2.0718612061787622,1.9727387938212384,2.067,HOLD,0.0022278543134930163,0.00505467822234206
2025-01-04 21:00:00,2.0482,2.0260000000000002,60.833333333333314,2.0760625924008513,1.9759374075991494,2.064,HOLD,0.0024465724958572985,0.005071263332401874
2025-01-04 22:00:00,2.0547999999999997,2.0297,69.5238095238094,2.079261206178762,1.9801387938212385,2.062,HOLD,0.002440316766310875,0.004279573368168242
2025-01-04 23:00:00,2.0598,2.03315,66.66666666666663,2.081724542552756,1.984575457447244,2.06,HOLD,0.0025631005455906486,0.00426235550003489
2025-01-05 00:00:00,2.0582000000000003,2.0355499999999997,58.49056603773581,2.081681754961072,1.9894182450389273,2.038,HOLD,0.0025612556545589445,0.004258102437857261
2025-01-05 01:00:00,2.0494,2.03715,45.78947368421053,2.0808042862789584,1.9934957137210414,2.023,HOLD,0.0021893564514862433,0.003448326005448138
2025-01-05 02:00:00,2.0452,2.0391000000000004,40.46242774566479,2.081178591881571,1.9970214081184297,2.043,HOLD,0.0021970646838123877,0.0032757896474850615
2025-01-05 03:00:00,2.0416,2.0407,37.575757575757635,2.081692906960248,1.999707093039752,2.044,HOLD,0.0019997652852192954,0.003174371649373613
2025-01-05 04:00:00,2.0385999999999997,2.0439499999999997,42.281879194630854,2.0788966793091377,2.0090033206908617,2.045,HOLD,0.002036620918544498,0.003133971833626175
2025-01-05 05:00:00,2.0378,2.04595,50.399999999999956,2.076414075046191,2.015485924953809,2.034,HOLD,0.001949792606857744,0.003324901523056298
2025-01-05 06:00:00,2.0425999999999997,2.0482000000000005,58.01526717557261,2.0744194182760745,2.0219805817239265,2.047,HOLD,0.0013264278550064758,0.0019434520243479148
2025-01-05 07:00:00,2.0426,2.0484,55.30303030303037,2.0744872019439042,2.0223127980560958,2.043,HOLD,0.001231674725489919,0.001999565576070782
2025-01-05 08:00:00,2.0420000000000003,2.04665,52.3437499999999,2.070930962328084,2.022369037671916,2.041,HOLD,0.0017465062527982557,0.00208206367910818
2025-01-05 09:00:00,2.0402,2.0442,45.90163934426241,2.0645621165273305,2.0238378834726696,2.036,HOLD,0.0017592871577109528,0.0021563334754766987
2025-01-05 10:00:00,2.0424,2.04305,39.999999999999915,2.061610197225556,2.0244898027744442,2.045,HOLD,0.0018140819748585157,0.00234127448159042
2025-01-05 11:00:00,2.0408,2.04335,38.938053097345176,2.061632487306277,2.0250675126937234,2.039,HOLD,0.0018159241023628487,0.0021396680836093386
2025-01-05 12:00:00,2.0384,2.0436,36.97478991596648,2.0613908906317975,2.0258091093682027,2.031,HOLD,0.0018417631281834818,0.0020568106811176233
2025-01-05 13:00:00,2.0372,2.0439,39.66942148760334,2.061215265549553,2.026584734450447,2.035,HOLD,0.001844889424346513,0.002073875094602016
2025-01-05 14:00:00,2.0423999999999998,2.0452500000000002,59.523809523809575,2.0632754753933646,2.027224524606636,2.062,HOLD,0.0018400446433109435,0.0021513402404466347
2025-01-05 15:00:00,2.0423999999999998,2.0452,58.59374999999994,2.0632236686492464,2.0271763313507534,2.045,HOLD,0.0019753694939704724,0.0020534726203123473
2025-01-05 16:00:00,2.0448,2.0444,53.50877192982456,2.060863356439744,2.027936643560256,2.051,HOLD,0.0019314695666810275,0.0019482019547892846
2025-01-05 17:00:00,2.0506,2.0442,56.557377049180346,2.060145961376142,2.028254038623858,2.06,HOLD,0.0020695123318341564,0.0018471045872190195
2025-01-05 18:00:00,2.0588,2.0449,61.31386861313874,2.0632124202890005,2.026587579711,2.076,HOLD,0.001763055918870777,0.0015080257649886118
2025-01-05 19:00:00,2.066,2.0468,71.62162162162168,2.071973294119781,2.0216267058802195,2.098,HOLD,0.001640896270485126,0.0010793881152644392
2025-01-05 20:00:00,2.0736,2.0490500000000003,62.000000000000085,2.076757720280759,2.0213422797192417,2.083,HOLD,0.0017111984273918308,0.0011006592977177388
2025-01-05 21:00:00,2.0862000000000003,2.0536000000000003,70.05649717514132,2.0873325393429725,2.019867460657028,2.114,HOLD,0.0016945726767670212,0.0012092687976140274
2025-01-05 22:00:00,2.0991999999999997,2.0576999999999996,72.5806451612905,2.098791009389286,2.016608990610713,2.125,HOLD,0.0017291086655460113,0.0012292600921657102
2025-01-05 23:00:00,2.1019999999999994,2.06,62.50000000000003,2.1021575990527634,2.0178424009472367,2.09,HOLD,0.002151912332202068,0.0016353813379740947
2025-01-06 00:00:00,2.0964,2.0612500000000002,55.506607929515425,2.1031875710839327,2.0193124289160678,2.07,HOLD,0.0022213048838949524,0.002039075169688263
2025-01-06 01:00:00,2.0987999999999998,2.0643000000000002,61.38211382113824,2.1065336545771998,2.0220663454228007,2.095,HOLD,0.0027394255401520075,0.0031157486281113396
2025-01-06 02:00:00,2.0927999999999995,2.06615,60.6425702811245,2.108412175137672,2.023887824862328,2.084,HOLD,0.002730091123703912,0.0031606285970735212
2025-01-06 03:00:00,2.0812,2.0673500000000002,56.10687022900765,2.108814466398147,2.0258855336018535,2.067,HOLD,0.002383517326369064,0.0031557368075419774
2025-01-06 04:00:00,2.0768,2.0687,51.27118644067802,2.109108082828731,2.0282919171712694,2.068,HOLD,0.002564197799516035,0.0031729836631950213
2025-01-06 05:00:00,2.0798,2.0711500000000003,58.47457627118646,2.110181186923157,2.0321188130768437,2.085,HOLD,0.0025650072596514403,0.003179871000230893
2025-01-06 06:00:00,2.0722,2.07175,51.162790697674374,2.110029400465509,2.0334705995344913,2.057,HOLD,0.0026677033301767987,0.003539484669920516
2025-01-06 07:00:00,2.0664000000000002,2.07255,49.003984063745044,2.109563608805964,2.0355363911940363,2.055,HOLD,0.002819395415503278,0.0038005847295299808
2025-01-06 08:00:00,2.061,2.073,42.799999999999976,2.1089242624360995,2.0370757375639004,2.04,HOLD,0.0029973210233239667,0.003906591779156863
2025-01-06 09:00:00,2.057,2.0736499999999998,39.40677966101697,2.108183536331771,2.0391164636682286,2.048,HOLD,0.0027248884308951754,0.0038215807243342464
2025-01-06 10:00:00,2.0474,2.0724,40.08620689655168,2.108894628299733,2.035905371700267,2.037,HOLD,0.0028114849603793008,0.003624401365541098
2025-01-06 11:00:00,2.0474,2.073,37.10407239819009,2.1086396438046893,2.0373603561953106,2.057,HOLD,0.0027092349534526506,0.003072422667927591
2025-01-06 12:00:00,2.043,2.0721,30.341880341880355,2.109522235157849,2.034677764842151,2.033,HOLD,0.0027525231360544604,0.003112280595872791
2025-01-06 13:00:00,2.0444000000000004,2.07145,39.906103286385076,2.1096166274036263,2.0332833725963737,2.047,HOLD,0.002860716223245946,0.003161883292397611
2025-01-06 14:00:00,2.0467999999999997,2.0706499999999997,47.57281553398064,2.1089677418711497,2.0323322581288497,2.06,HOLD,0.004680254287185442,0.004404694287319587
2025-01-06 15:00:00,2.0548,2.0696,45.454545454545396,2.106772995291558,2.032427004708442,2.077,HOLD,0.006173916881680277,0.004994016899438048
2025-01-06 16:00:00,2.0584,2.0692,47.61904761904764,2.1061275250356966,2.0322724749643033,2.075,HOLD,0.006120720466466076,0.004768177621640245
2025-01-06 17:00:00,2.0584,2.06515,42.056074766355074,2.100396304397526,2.0299036956024743,2.033,HOLD,0.006236895397095288,0.005704628484421884
2025-01-06 18:00:00,2.0547999999999997,2.0603499999999997,41.0138248847926,2.0906534977136806,2.0300465022863188,2.029,HOLD,0.006087783625452584,0.0055963917826232865
2025-01-06 19:00:00,2.0523999999999996,2.05825,41.552511415525146,2.086917272280405,2.0295827277195952,2.048,HOLD,0.00603009452124428,0.005596937343616374
2025-01-06 20:00:00,2.0406,2.05565,41.17647058823528,2.0869757397946653,2.0243242602053346,2.018,HOLD,0.0057510762851720664,0.0055530112745113495
2025-01-06 21:00:00,2.0284,2.0516,40.80717488789232,2.0826566545119167,2.0205433454880835,2.014,HOLD,0.006287296150749166,0.005684611136273996
2025-01-06 22:00:00,2.0248,2.04815,44.01913875598091,2.0793051613532376,2.0169948386467627,2.015,HOLD,0.006184450638225408,0.005587507489491298
2025-01-06 23:00:00,2.0228,2.04575,42.92682926829274,2.0776176849191175,2.0138823150808824,2.019,HOLD,0.006184725158664731,0.00559001159491308
2025-01-07 00:00:00,2.0141999999999998,2.0425999999999997,42.30769230769234,2.076216490314301,2.0089835096856983,2.005,HOLD,0.005265677318369972,0.0048626972967943235
2025-01-07 01:00:00,2.0157999999999996,2.03965,42.58373205741627,2.0701327280689443,2.0091672719310556,2.026,HOLD,0.0028154639081510585,0.004432374606421213
2025-01-07 02:00:00,2.0116,2.03645,40.825688073394566,2.0700209284477062,2.0028790715522935,1.993,HOLD,0.002888578297769521,0.004604288002352801
2025-01-07 03:00:00,2.008,2.03355,37.98076923076924,2.0689143721248997,1.9981856278751002,1.997,HOLD,0.0027285982659052375,0.0033854287587035833
2025-01-07 04:00:00,2.0032,2.0313,33.50253807106604,2.0688460769553325,1.9937539230446675,1.995,HOLD,0.0027167855497616626,0.003393018181046189
2025-01-07 05:00:00,2.0004,2.0284500000000003,26.630434782608816,2.0678171232722913,1.9890828767277093,1.991,HOLD,0.0027161465165948303,0.003350766755257262
2025-01-07 06:00:00,1.9974000000000003,2.02715,34.1584158415842,2.0668132121081455,1.987486787891854,2.011,HOLD,0.0025133145725833817,0.003369552721967861
2025-01-07 07:00:00,1.9998,2.02455,41.566265060241,2.0634054253476437,1.9856945746523567,2.005,HOLD,0.0019600013817021016,0.0030750338349528577
2025-01-07 08:00:00,2.0036,2.0237000000000003,46.24277456647404,2.06253599117475,1.9848640088252505,2.016,HOLD,0.00165262091732443,0.002960952586466145
2025-01-07 09:00:00,2.0058,2.02165,37.19512195121952,2.0600048099639063,1.983295190036094,2.006,HOLD,0.0015112614139668776,0.0030112359165340016
2025-01-07 10:00:00,2.0092,2.01905,46.32352941176482,2.055146827021936,1.982953172978064,2.008,HOLD,0.001676231227224982,0.002871354547908976
2025-01-07 11:00:00,2.0044,2.0145500000000003,41.17647058823545,2.0458386708099208,1.98326132919008,1.987,HOLD,0.00232134263153347,0.0023824406645664093
2025-01-07 12:00:00,2.0038,2.0109000000000004,46.107784431137624,2.0339942576594496,1.987805742340551,2.002,HOLD,0.002278565122672719,0.0021483455910802566
2025-01-07 13:00:00,2.0,2.0091,43.45238095238094,2.0312520463590538,1.9869479536409465,1.997,HOLD,0.0022385718410685485,0.002100100771171126
2025-01-07 14:00:00,1.9904,2.0055500000000004,37.823834196891205,2.032442219085962,1.978657780914039,1.958,HOLD,0.0028063721882826535,0.005864075575134459
2025-01-07 15:00:00,1.9672,1.99775,21.84873949579834,2.041253743033142,1.954246256966858,1.892,HOLD,0.006386778633676811,0.01025255247259063
2025-01-07 16:00:00,1.9457999999999998,1.99085,23.963133640552982,2.0489290013235055,1.9327709986764945,1.88,HOLD,0.0062189767520794735,0.010117616340408227
2025-01-07 17:00:00,1.9183999999999997,1.9834,21.05263157894737,2.054490305801468,1.9123096941985318,1.865,HOLD,0.006155348016433066,0.010005149101710638
2025-01-07 18:00:00,1.8846,1.9740499999999996,18.250950570342226,2.0611608300415347,1.8869391699584646,1.828,HOLD,0.005681060514987228,0.009594410535008861
2025-01-07 19:00:00,1.8543999999999996,1.96345,17.14285714285714,2.06536925015732,1.8615307498426796,1.807,HOLD,0.0056094310122397645,0.009572086659459545
2025-01-07 20:00:00,1.8381999999999998,1.95375,12.121212121212125,2.0664995915501945,1.8410004084498055,1.811,HOLD,0.005911562667036729,0.00998487826170648
2025-01-07 21:00:00,1.8194,1.94175,11.307420494699656,2.0645735656927147,1.8189264343072857,1.786,HOLD,0.0060725383819065235,0.009976321778825315
2025-01-07 22:00:00,1.8064,1.9320999999999997,12.237762237762212,2.0622286913627743,1.8019713086372249,1.8,HOLD,0.006987269759217633,0.01134543075844774
2025-01-07 23:00:00,1.7944000000000002,1.9206499999999997,11.363636363636346,2.059621643737694,1.781678356262305,1.768,HOLD,0.0069546088191246285,0.01108543596593451
2025-01-08 00:00:00,1.7920000000000003,1.91065,18.01801801801794,2.053097448758809,1.768202551241191,1.795,HOLD,0.007194550940534088,0.01137184988695231
2025-01-08 01:00:00,1.7856,1.9000499999999998,18.292682926829173,2.046039930709004,1.7540600692909956,1.779,HOLD,0.0038177109654842977,0.007223701040702694
2025-01-08 02:00:00,1.7804000000000002,1.8875,13.554216867469862,2.0351651172149468,1.739834882785053,1.76,HOLD,0.0038009624422383937,0.007219937848599778
2025-01-08 03:00:00,1.77,1.8746500000000001,13.274336283185832,2.0232550465779,1.7260449534221003,1.748,HOLD,0.003699653417904829,0.007330447780454674
2025-01-08 04:00:00,1.764,1.86075,14.51612903225805,2.0072802981962172,1.7142197018037824,1.738,HOLD,0.003402150453190768,0.0072371924324513654
2025-01-08 05:00:00,1.7513999999999998,1.8470499999999999,17.999999999999986,1.9901975384460262,1.7039024615539735,1.732,HOLD,0.003367779488958809,0.006642462367265653
2025-01-08 06:00:00,1.7352,1.83155,16.544117647058812,1.9711399328107295,1.6919600671892705,1.698,HOLD,0.005179170689538292,0.00738799611200696
2025-01-08 07:00:00,1.7296,1.8188,27.147766323024044,1.9507556743759005,1.6868443256240995,1.732,HOLD,0.005433993533906434,0.008521776554472631
