timestamp,ma_short,ma_long,rsi,bb_upper,bb_lower,close,signal,volatility_btc,volatility_eth,macd,macd_signal,stop_loss,take_profit
2025-01-01 10:00:00,1.7326000000000001,1.75105,39.473684210526294,1.780048309841855,1.722051690158145,1.722,,0.0036151131021650365,0.002914596488784709,-0.008494341107751158,-0.004139011673111106,1.7157747752380719,1.7282252247619283
2025-01-01 11:00:00,1.7294,1.75105,39.473684210526294,1.780048309841855,1.722051690158145,1.732,,0.002609092321031452,0.0029965404633189234,-0.00870665859691555,-0.005052541057871995,1.7274810520999735,1.7365189479000263
2025-01-01 12:00:00,1.7288000000000001,1.75105,39.473684210526294,1.780048309841855,1.722051690158145,1.746,,0.0023420585676688023,0.002576451705273398,-0.007656973910683318,-0.00557342762843426,1.7419107657408504,1.7500892342591496
2025-01-01 13:00:00,1.7304,1.75105,39.473684210526294,1.780048309841855,1.722051690158145,1.731,,0.0022892443435608414,0.0025202285859343173,-0.007943893613371111,-0.006047520825421631,1.7270373180412963,1.734962681958704
2025-01-01 14:00:00,1.7338,1.75105,39.473684210526294,1.780048309841855,1.722051690158145,1.738,,0.0020100970343172337,0.0021390578326670974,-0.007519754991678118,-0.006341967658672929,1.7345064513543567,1.7414935486456435
2025-01-01 15:00:00,1.7426000000000001,1.75105,55.30303030303031,1.780048309841855,1.722051690158145,1.766,,0.002030001221318963,0.00220360514234402,-0.004868139205546074,-0.006047201968047558,1.7624150178431508,1.7695849821568495
2025-01-01 16:00:00,1.7472,1.75105,48.14814814814811,1.780048309841855,1.722051690158145,1.755,,0.002437996752263154,0.002616323257754988,-0.0036126779576586276,-0.005560297165969772,1.750721315699778,1.7592786843002217
2025-01-01 17:00:00,1.7521999999999998,1.75105,54.362416107382515,1.780048309841855,1.722051690158145,1.771,,0.002404957355694881,0.0026727367833332717,-0.0013115310773177402,-0.0047105439482393666,1.7667408205230641,1.7752591794769355
2025-01-01 18:00:00,1.7632,1.75105,57.5,1.780048309841855,1.722051690158145,1.786,,0.00215760039738502,0.0024982601273005737,0.0017028891973345228,-0.0034278573191245886,1.7821465256902704,1.7898534743097299
2025-01-01 19:00:00,1.7731999999999999,1.75105,62.25165562913912,1.780048309841855,1.722051690158145,1.788,,0.0022073695997254983,0.002543672914080047,0.004204752498588427,-0.0019013353555819858,1.784053223155691,1.7919467768443094
2025-01-01 20:00:00,1.7803999999999998,1.75305,66.66666666666666,1.786585635013959,1.719514364986041,1.802,,0.002064928637196861,0.002308689401405227,0.007233793518105491,-7.43095808444904e-05,1.7982789985957712,1.8057210014042286
2025-01-01 21:00:00,1.7993999999999999,1.75795,74.16267942583731,1.8046481558860508,1.711251844113949,1.85,,0.0020671799042516715,0.002072056472983635,0.013353597239743165,0.002611271783273041,1.8461757171771345,1.853824282822866
2025-01-01 22:00:00,1.8096,1.7610499999999998,73.45971563981041,1.812462745450295,1.7096372545497045,1.822,,0.0021443678593070664,0.0022067938018385824,0.01576251927533101,0.0052415212816846355,1.8180929617603425,1.8259070382396576
2025-01-01 23:00:00,1.8136000000000003,1.76345,68.88888888888887,1.8170018133262202,1.7098981866737797,1.806,,0.002324588768257628,0.002152018637921322,0.016193868228850494,0.0074319906711178075,1.801801792684527,1.8101982073154734
2025-01-02 00:00:00,1.8220000000000003,1.7668500000000003,71.7741935483871,1.8248555521389755,1.708844447861025,1.83,,0.0028251255528822733,0.003394870979584762,0.01826180409580891,0.009597953356056028,1.8248300202382255,1.8351699797617744
2025-01-02 01:00:00,1.8232,1.7696999999999998,64.61538461538461,1.828997399428199,1.7104026005718007,1.808,,0.0029871480567370246,0.003513356229097378,0.01791888428677857,0.011262139542200537,1.8025992363134196,1.8134007636865805
2025-01-02 02:00:00,1.8170000000000002,1.7732500000000002,64.20233463035018,1.834228614672428,1.7122713853275724,1.819,,0.00278687961573499,0.0031341193190561408,0.018323503988685985,0.012674412431497627,1.813930665978978,1.8240693340210221
2025-01-02 03:00:00,1.8146,1.7762999999999998,65.73705179282867,1.837835804725037,1.7147641952749626,1.81,,0.0030063002224041645,0.0034723669593302066,0.01771375014842924,0.01368227997488395,1.8045585965974487,1.8154414034025514
2025-01-02 04:00:00,1.8214000000000001,1.7821500000000001,68.61313868613138,1.8441959242055943,1.720104075794406,1.84,,0.003628248264822235,0.004164927005441383,0.019427319075311145,0.014831287794969391,1.8333240231927272,1.846675976807273
2025-01-02 05:00:00,1.8224,1.7878500000000002,63.745019920318704,1.8483536917098977,1.7273463082901026,1.835,,0.0036664553838580125,0.004313418854967719,0.020149604484403394,0.015894951132856192,1.8282720543706206,1.8417279456293791
2025-01-02 06:00:00,1.8258000000000003,1.793,64.0,1.8499896112416438,1.736010388758356,1.825,,0.003678101921920189,0.00437105024686606,0.019688151691135136,0.016653591244511982,1.8182874639924955,1.8317125360075042
2025-01-02 07:00:00,1.8302,1.79845,64.0,1.8533104149781878,1.7435895850218124,1.841,,0.0037022757510906954,0.004383905110503412,0.02037860147770676,0.01739859329115094,1.834184110342242,1.847815889657758
2025-01-02 08:00:00,1.8366,1.8032499999999998,61.86440677966102,1.8566720718725684,1.7498279281274312,1.842,,0.0036438127759916366,0.004331700806205308,0.020767089470288935,0.01807229252697854,1.8352880968666234,1.8487119031333767
2025-01-02 09:00:00,1.845,1.8108,67.15328467153282,1.8640460524852607,1.7575539475147393,1.882,,0.0036930953039671336,0.0046622664611179684,0.024025681607265925,0.01926297034303602,1.8750495946379337,1.888950405362066
2025-01-02 10:00:00,1.8548000000000002,1.8181,65.64885496183203,1.8702137672486079,1.7659862327513922,1.884,,0.0035743345976740498,0.004284405402038589,0.026464456852962837,0.020703267645021384,1.8772659536179819,1.8907340463820177
2025-01-02 11:00:00,1.8618,1.8228000000000002,52.10084033613446,1.8732973683524825,1.772302631647518,1.86,,0.0032695145454349982,0.004090596270008685,0.026159059032891063,0.021794425922595322,1.8539187029454909,1.866081297054509
2025-01-02 12:00:00,1.8738,1.8300999999999998,65.73705179282871,1.881125303320483,1.7790746966795166,1.901,,0.003200689285067253,0.004045415920771444,0.028892333572346107,0.023214007452545482,1.8949154896690872,1.907084510330913
2025-01-02 13:00:00,1.8850000000000002,1.83645,69.32773109243696,1.8878350979319258,1.785064902068074,1.898,,0.0034715664097933058,0.00424737245812899,0.030465214381635963,0.02466424883836358,1.8914109669542123,1.9045890330457875
2025-01-02 14:00:00,1.895,1.84375,70.56451612903226,1.9011431214932308,1.7863568785067692,1.932,,0.003653187325669781,0.004225310404790229,0.03406259718798399,0.026543918508287665,1.924942042086806,1.939057957913194
2025-01-02 15:00:00,1.8986,1.8494499999999998,68.35937499999999,1.906465527663407,1.7924344723365926,1.902,,0.004766452716872756,0.005463362977631503,0.034099719361755376,0.02805507867898121,1.8929342069325081,1.9110657930674917
2025-01-02 16:00:00,1.9137999999999997,1.85615,70.96774193548387,1.9175088399241869,1.794791160075813,1.936,,0.00524062508369474,0.005413620033242044,0.03645245360773863,0.029734553664732696,1.9258541498379669,1.946145850162033
2025-01-02 17:00:00,1.9146,1.8588999999999998,65.78073089700996,1.922343738026197,1.7954562619738026,1.905,,0.005620348880727958,0.005849290949538498,0.03540741686475979,0.030869126304738117,1.8942932353822133,1.915706764617787
2025-01-02 18:00:00,1.916,1.86305,61.99261992619926,1.9268837221141557,1.7992162778858445,1.905,,0.005783659026585078,0.005778860170835622,0.03418515255769927,0.03153233155533035,1.8939821295543555,1.9160178704456448
2025-01-02 19:00:00,1.9082000000000001,1.8674,60.43165467625901,1.9286431736260405,1.8061568263739594,1.893,,0.005506413596368862,0.005066330280836004,0.03188069872672372,0.03160200498960902,1.8825763590620739,1.9034236409379264
2025-01-02 20:00:00,1.9082000000000001,1.871,63.89891696750903,1.9317960351892844,1.8102039648107155,1.902,,0.005499479968236816,0.005139917310009232,0.03042985086796257,0.03136757416527973,1.8915399891004134,1.9124600108995864
2025-01-02 21:00:00,1.8974,1.8747,57.29537366548042,1.931339650422649,1.818060349577351,1.882,,0.005522206562334535,0.005132822360507665,0.027350926182403645,0.030564244568704515,1.8716072072496863,1.8923927927503137
2025-01-02 22:00:00,1.8902,1.8771999999999998,54.6075085324232,1.930394875099411,1.8240051249005884,1.869,,0.0056287301850290634,0.005106771928449551,0.023589934748619257,0.029169382604687464,1.8584799032841806,1.8795200967158194
2025-01-02 23:00:00,1.8858000000000001,1.8808500000000001,50.187265917603014,1.928466747109216,1.8332332528907842,1.883,,0.005439572914691663,0.005253560980935008,0.021491266989972058,0.02763375948174438,1.8727572842016356,1.8932427157983645
2025-01-03 00:00:00,1.8808,1.8822499999999998,47.142857142857174,1.9279080179734402,1.8365919820265593,1.868,,0.004734297038660532,0.004265146874624445,0.01840551570339688,0.025788110726074884,1.8591563331317822,1.876843666868218
2025-01-03 01:00:00,1.8724,1.8835000000000002,50.0,1.92680354914347,1.8401964508565303,1.86,,0.003877637495529091,0.003641133097264939,0.015139978191654135,0.023658484219190735,1.852787594258316,1.8672124057416843
2025-01-03 02:00:00,1.8656000000000001,1.8846500000000002,38.72340425531915,1.9248499852710088,1.8444500147289915,1.848,,0.0028522682626419588,0.003638865592584943,0.0114517083098995,0.02121712903733249,1.8427290082506378,1.8532709917493624
2025-01-03 03:00:00,1.862,1.88515,40.0,1.9241872544736687,1.8461127455263315,1.851,,0.0023643914939283656,0.0033196028251027986,0.008670850615534187,0.018707873352972828,1.8466235113447385,1.8553764886552615
2025-01-03 04:00:00,1.8530000000000002,1.8849500000000003,28.037383177570078,1.9245301236002417,1.845369876399759,1.838,,0.0015430054622571183,0.003253699624592581,0.005356265805241955,0.016037551843426652,1.8351639559603714,1.8408360440396287
2025-01-03 05:00:00,1.8466,1.88265,32.258064516129025,1.9255076207680102,1.8397923792319897,1.836,,0.0015331824367690752,0.003255214112534305,0.002538784648400849,0.013337798404421492,1.8331850770460922,1.838814922953908
2025-01-03 06:00:00,1.8402,1.8798499999999998,16.24999999999993,1.9264511844778294,1.8332488155221702,1.828,,0.0016185764228494935,0.0033541042155076197,-0.0003357522653455458,0.010603088270468086,1.8250412422990312,1.8309587577009692
2025-01-03 07:00:00,1.8348,1.8779,19.117647058823422,1.9281606626550645,1.8276393373449353,1.821,,0.0017013367735323574,0.0034274376328275887,-0.00314246064773549,0.007853978486827371,1.8179018657353976,1.8240981342646023
2025-01-03 08:00:00,1.8310000000000002,1.8744500000000002,25.17006802721086,1.9262596909752152,1.8226403090247851,1.832,,0.0015616942536811496,0.0032280789809849856,-0.004428144301770409,0.005397553929107815,1.8291389761272563,1.8348610238727439
2025-01-03 09:00:00,1.834,1.8721999999999999,37.17948717948715,1.9237854936769498,1.8206145063230499,1.853,,0.002246600222551447,0.0031558132831423307,-0.003709769451777367,0.003576089252930779,1.8488370497876123,1.8571629502123876
2025-01-03 10:00:00,1.8396000000000001,1.8688000000000002,37.97468354430385,1.9158974353978282,1.8217025646021723,1.864,,0.0022100349469666796,0.0031223257436339123,-0.0022271707009078323,0.0024154372621630568,1.859880494858854,1.868119505141146
2025-01-03 11:00:00,1.8573999999999997,1.8695500000000003,59.16230366492152,1.9181445294192014,1.820955470580799,1.917,,0.002349354455534442,0.0033285470049812587,0.003187710607618577,0.002569891931254161,1.9124962875087406,1.9215037124912595
2025-01-03 12:00:00,1.8736000000000002,1.86785,58.54922279792744,1.912080995026707,1.823619004973293,1.902,,0.00235978764686734,0.003261551410781296,0.006197230600251569,0.0032953596650536427,1.897511683895658,1.9064883161043416
2025-01-03 13:00:00,1.8874000000000002,1.86765,55.0,1.911501866370891,1.8237981336291091,1.901,,0.0023478172498407708,0.0034876373864512577,0.00840472084404964,0.004317231900852842,1.8965367994080526,1.9054632005919474
2025-01-03 14:00:00,1.9048000000000003,1.8694,67.64705882352938,1.9180868619477136,1.8207131380522863,1.94,,0.0028661250254109617,0.005048026630738485,0.013149566808916546,0.0060836988824655835,1.9344397174507026,1.9455602825492972
2025-01-03 15:00:00,1.9232,1.87255,72.64150943396223,1.928844403526647,1.8162555964733529,1.956,,0.0032512317522801664,0.005637455485292984,0.01799353938185866,0.0084656669823442,1.94964059069254,1.96235940930746
2025-01-03 16:00:00,1.9326,1.8756499999999998,77.88461538461536,1.9391634621038794,1.8121365378961203,1.964,,0.0031559220071578965,0.005093729390212032,0.022221796646906267,0.011216892915256613,1.957801769177942,1.9701982308220582
2025-01-03 17:00:00,1.9424,1.8791,72.93577981651379,1.9474618661012262,1.8107381338987738,1.951,,0.0028582378917978847,0.005057015321522012,0.024244256935511466,0.013822365719307585,1.9454235778731024,1.9565764221268978
2025-01-03 18:00:00,1.956,1.8841,79.37219730941703,1.9586596017326152,1.809540398267385,1.969,,0.002729561296685561,0.004894923928846765,0.026988415202247484,0.016455575615895567,1.9636254938068263,1.974374506193174
2025-01-03 19:00:00,1.9632,1.88875,80.7017543859649,1.969421666421103,1.8080783335788968,1.976,,0.0026909795786239656,0.0048809666045481785,0.029389241021459567,0.01904230869700837,1.970682624352639,1.9813173756473612
2025-01-03 20:00:00,1.9686,1.8945,84.14096916299559,1.9807007296342292,1.808299270365771,1.983,,0.0030072928145691738,0.00593218535068878,0.031493714343959534,0.021532589826398604,1.9770365383487094,1.988963461651291
2025-01-03 21:00:00,1.9724,1.9006500000000002,86.81818181818186,1.9908028636028232,1.8104971363971771,1.983,,0.0030680251098685017,0.005916755894600303,0.03278361550154241,0.023782794961427364,1.976916106207131,1.9890838937928692
2025-01-03 22:00:00,1.9789999999999999,1.90745,86.19047619047622,1.9997129644291949,1.8151870355708053,1.984,,0.002982715506961312,0.005834699034261954,0.0335003914455001,0.025726314258241914,1.9780822924341888,1.9899177075658112
2025-01-03 23:00:00,1.9872,1.9154,86.51162790697676,2.0114769428498227,1.8193230571501775,2.01,,0.00293152749885264,0.0061491161894846645,0.035754271271159155,0.027731905660825364,2.004107629727306,2.0158923702726934
2025-01-04 00:00:00,1.9942,1.9240499999999998,85.8536585365854,2.021139794981106,1.8269602050188933,2.011,,0.0028835460849513197,0.005367179740791643,0.03719244753033757,0.029624014034727808,2.005201188823163,2.016798811176837
2025-01-04 01:00:00,1.9956,1.9317499999999999,71.09826589595374,2.025999511376645,1.8375004886233546,1.99,,0.002471213762891041,0.004520358666846059,0.0362201645706588,0.03094324414191401,1.9850822846118468,1.9949177153881532
2025-01-04 02:00:00,1.9966000000000002,1.93975,76.87500000000004,2.028245149287223,1.8512548507127768,1.988,,0.0023672185356853853,0.004237225629865857,0.034886094849307714,0.03173181428339275,1.9832939695510576,1.9927060304489423
2025-01-04 03:00:00,1.998,1.9482499999999998,77.77777777777777,2.0276313041425236,1.868868695857476,1.991,,0.00237211642492922,0.004121713655330766,0.03368263743401201,0.032121978913516605,1.9862771161979662,1.9957228838020342
2025-01-04 04:00:00,1.9940000000000002,1.9561499999999998,70.16129032258061,2.025140173785451,1.8871598262145486,1.99,,0.0016992995553573103,0.0031220507161280274,0.03227613789286554,0.032152810709386394,1.986618393884839,1.993381606115161
2025-01-04 05:00:00,1.9899999999999998,1.9630500000000002,66.05504587155964,2.0224698431768147,1.9036301568231857,1.991,,0.0017584943874200747,0.002650723450316511,0.03088613240743321,0.031899475048995755,1.9874988376746467,1.9945011623253535
2025-01-04 06:00:00,1.9928000000000001,1.9700499999999999,67.54385964912277,2.0195619004833483,1.9205380995166514,2.004,,0.001549868868139023,0.0018828579193014053,0.030482155090841845,0.03161601105736497,2.0008940627882494,2.0071059372117506
2025-01-04 07:00:00,1.9975999999999998,1.9747999999999997,77.98165137614664,2.0224772040861554,1.9271227959138437,2.012,,0.0016320865972738188,0.0013875314554860384,0.030456450297605242,0.03138409890541303,2.008716241766285,2.015283758233715
2025-01-04 08:00:00,1.9954,1.9787000000000003,54.471544715447095,2.018858206869165,1.9385417931308357,1.98,,0.002005656938279273,0.0014567706912944974,0.02753652260720485,0.030614583645771395,1.976028799262207,1.9839712007377932
2025-01-04 09:00:00,1.9962,1.9833500000000002,56.9230769230769,2.01291770775871,1.95378229224129,1.994,,0.002072572775336475,0.0015395972331019438,0.02605183256364696,0.02970203342934651,1.989867289885979,1.9981327101140212
2025-01-04 10:00:00,1.9984000000000002,1.98645,57.25190839694644,2.0123370395331075,1.9605629604668924,2.002,,0.0020173938335764723,0.0014714441008223155,0.025229903525945785,0.028807607448666367,1.9979611775451798,2.00603882245482
2025-01-04 11:00:00,2.0054000000000003,1.9906,66.66666666666663,2.0196958488628844,1.9615041511371154,2.039,,0.0020238819075775855,0.0019134099311153255,0.027249988712636508,0.028496083701460395,2.0348733047904495,2.043126695209551
2025-01-04 12:00:00,2.0182,1.9962,72.54901960784309,2.035597568720059,1.9568024312799408,2.076,,0.0017647011010865938,0.003462866776983998,0.03147370230662361,0.02909160742249304,2.0723364805141444,2.0796635194858557
2025-01-04 13:00:00,2.0392,2.0029,70.05347593582884,2.0491354102165626,1.956664589783437,2.085,,0.0017922863957041733,0.003475128031702685,0.03514215367163742,0.03030171667232192,2.081263082864957,2.0887369171350434
2025-01-04 14:00:00,2.054,2.00785,64.03940886699505,2.0573015911616617,1.9583984088383382,2.068,,0.001690494076825267,0.0034868559571153033,0.03625969073913682,0.031493311485684905,2.0645040582491254,2.0714959417508747
2025-01-04 15:00:00,2.0602000000000005,2.0107,59.90783410138246,2.059495464629616,1.961904535370384,2.033,,0.0020173449005193756,0.004554796120470995,0.0339300153277573,0.031980652254099386,2.028898737817244,2.037101262182756
2025-01-04 16:00:00,2.0576,2.0128500000000003,58.55855855855851,2.0608802741699566,1.9648197258300442,2.026,,0.002035135857972637,0.004696683460828909,0.031159699659836004,0.031816461735246715,2.021876814751747,2.0301231852482524
2025-01-04 17:00:00,2.0482,2.0151499999999998,58.55855855855851,2.062264215923692,1.9680357840763074,2.029,,0.0022722967581835394,0.00467163550020311,0.02887344436833228,0.03122785826186383,2.0243895098776457,2.0336104901223546
2025-01-04 18:00:00,2.0382,2.0177,59.91189427312777,2.0639179903455136,1.9714820096544865,2.035,,0.0019309483986910479,0.004616352202106483,0.027231809090165093,0.030428648427524085,2.031070520008664,2.0389294799913364
2025-01-04 19:00:00,2.0338000000000003,2.0195,61.603375527426095,2.0665770644794152,1.9724229355205847,2.046,,0.0018477023219049616,0.004616259466281144,0.026512786475188843,0.02964547603705704,2.042219601049382,2.0497803989506176
2025-01-04 20:00:00,2.0406,2.0223000000000004,62.85714285714286,2.0718612061787622,1.9727387938212384,2.067,,0.0022278543134930163,0.00505467822234206,0.027322523326986037,0.02918088549504284,2.06239502513401,2.0716049748659904
2025-01-04 21:00:00,2.0482,2.0260000000000002,60.833333333333314,2.0760625924008513,1.9759374075991494,2.064,,0.0024465724958572985,0.005071263332401874,0.027406248514838527,0.02882595809900198,2.0589502743685504,2.0690497256314497
2025-01-04 22:00:00,2.0547999999999997,2.0297,69.5238095238094,2.079261206178762,1.9801387938212385,2.062,,0.002440316766310875,0.004279573368168242,0.02699997909204699,0.02846076229761098,2.0569680668278667,2.067031933172133
2025-01-04 23:00:00,2.0598,2.03315,66.66666666666663,2.081724542552756,1.984575457447244,2.06,,0.0025631005455906486,0.00426235550003489,0.026214440608753886,0.028011497959839565,2.0547200128760834,2.0652799871239167
2025-01-05 00:00:00,2.0582000000000003,2.0355499999999997,58.49056603773581,2.081681754961072,1.9894182450389273,2.038,,0.0025612556545589445,0.004258102437857261,0.023545264411202194,0.027118251250112094,2.0327801609760088,2.043219839023991
2025-01-05 01:00:00,2.0494,2.03715,45.78947368421053,2.0808042862789584,1.9934957137210414,2.023,,0.0021893564514862433,0.003448326005448138,0.019989126200457008,0.025692426240181077,2.0185709318986436,2.027429068101357
2025-01-05 02:00:00,2.0452,2.0391000000000004,40.46242774566479,2.081178591881571,1.9970214081184297,2.043,,0.0021970646838123877,0.0032757896474850615,0.018570623315109724,0.024268065655166808,2.0385113968509714,2.047488603149029
2025-01-05 03:00:00,2.0416,2.0407,37.575757575757635,2.081692906960248,1.999707093039752,2.044,,0.0019997652852192954,0.003174371649373613,0.01732740170049185,0.022879932864231817,2.0399124797570116,2.0480875202429885
2025-01-05 04:00:00,2.0385999999999997,2.0439499999999997,42.281879194630854,2.0788966793091377,2.0090033206908617,2.045,,0.002036620918544498,0.003133971833626175,0.016235676484475103,0.021551081588280476,2.0408351102215763,2.0491648897784236
2025-01-05 05:00:00,2.0378,2.04595,50.399999999999956,2.076414075046191,2.015485924953809,2.034,,0.001949792606857744,0.003324901523056298,0.014317821383784235,0.02010442954738123,2.030034121837651,2.0379658781623484
2025-01-05 06:00:00,2.0425999999999997,2.0482000000000005,58.01526717557261,2.0744194182760745,2.0219805817239265,2.047,,0.0013264278550064758,0.0019434520243479148,0.013689099337558908,0.018821363505416765,2.044284802180802,2.0497151978191983
2025-01-05 07:00:00,2.0426,2.0484,55.30303030303037,2.0744872019439042,2.0223127980560958,2.043,,0.001231674725489919,0.001999565576070782,0.012721421388663945,0.017601375082066203,2.0404836885358244,2.045516311464176
2025-01-05 08:00:00,2.0420000000000003,2.04665,52.3437499999999,2.070930962328084,2.022369037671916,2.041,,0.0017465062527982557,0.00208206367910818,0.011658751526837818,0.016412850371020526,2.0374353807380388,2.044564619261961
2025-01-05 09:00:00,2.0402,2.0442,45.90163934426241,2.0645621165273305,2.0238378834726696,2.036,,0.0017592871577109528,0.0021563334754766987,0.01029445176014443,0.015189170648845307,2.0324180913469005,2.0395819086530995
2025-01-05 10:00:00,2.0424,2.04305,39.999999999999915,2.061610197225556,2.0244898027744442,2.045,,0.0018140819748585157,0.00234127448159042,0.009826188959912496,0.014116574311058745,2.0412902023614143,2.0487097976385855
2025-01-05 11:00:00,2.0408,2.04335,38.938053097345176,2.061632487306277,2.0250675126937234,2.039,,0.0018159241023628487,0.0021396680836093386,0.008868704555629492,0.013067000359972894,2.035297330755282,2.0427026692447177
2025-01-05 12:00:00,2.0384,2.0436,36.97478991596648,2.0613908906317975,2.0258091093682027,2.031,,0.0018417631281834818,0.0020568106811176233,0.007379294215457577,0.01192945913106983,2.0272593790866593,2.034740620913341
2025-01-05 13:00:00,2.0372,2.0439,39.66942148760334,2.061215265549553,2.026584734450447,2.035,,0.001844889424346513,0.002073875094602016,0.006447371080388731,0.010833041520933612,2.031245650021455,2.038754349978545
2025-01-05 14:00:00,2.0423999999999998,2.0452500000000002,59.523809523809575,2.0632754753933646,2.027224524606636,2.062,,0.0018400446433109435,0.0021513402404466347,0.007797603711541701,0.01022595395905523,2.0582058279454927,2.065794172054507
2025-01-05 15:00:00,2.0423999999999998,2.0452,58.59374999999994,2.0632236686492464,2.0271763313507534,2.045,,0.0019753694939704724,0.0020534726203123473,0.007410491343224912,0.009662861435889167,2.0409603693848304,2.0490396306151695
2025-01-05 16:00:00,2.0448,2.0444,53.50877192982456,2.060863356439744,2.027936643560256,2.051,,0.0019314695666810275,0.0019482019547892846,0.007501380612000119,0.009230565271111357,2.0470385559187374,2.054961444081263
2025-01-05 17:00:00,2.0506,2.0442,56.557377049180346,2.060145961376142,2.028254038623858,2.06,,0.0020695123318341564,0.0018471045872190195,0.008205053052071865,0.00902546282730346,2.0557368045964215,2.0642631954035786
2025-01-05 18:00:00,2.0588,2.0449,61.31386861313874,2.0632124202890005,2.026587579711,2.076,,0.001763055918870777,0.0015080257649886118,0.009939211766634148,0.009208212615169598,2.072339895912424,2.079660104087576
2025-01-05 19:00:00,2.066,2.0468,71.62162162162168,2.071973294119781,2.0216267058802195,2.098,,0.001640896270485126,0.0010793881152644392,0.012939601508623166,0.009954490393860312,2.094557399624522,2.1014426003754774
2025-01-05 20:00:00,2.0736,2.0490500000000003,62.000000000000085,2.076757720280759,2.0213422797192417,2.083,,0.0017111984273918308,0.0011006592977177388,0.013946293169627477,0.010752850949013747,2.079435573675743,2.0865644263242573
2025-01-05 21:00:00,2.0862000000000003,2.0536000000000003,70.05649717514132,2.0873325393429725,2.019867460657028,2.114,,0.0016945726767670212,0.0012092687976140274,0.017049014064492773,0.012012083572109554,2.1104176733613147,2.117582326638685
2025-01-05 22:00:00,2.0991999999999997,2.0576999999999996,72.5806451612905,2.098791009389286,2.016608990610713,2.125,,0.0017291086655460113,0.0012292600921657102,0.020163122867427052,0.013642291431173055,2.1213256440857147,2.1286743559142853
2025-01-05 23:00:00,2.1019999999999994,2.06,62.50000000000003,2.1021575990527634,2.0178424009472367,2.09,,0.002151912332202068,0.0016353813379740947,0.019581149731635605,0.014830063091265566,2.0855025032256975,2.094497496774302
2025-01-06 00:00:00,2.0964,2.0612500000000002,55.506607929515425,2.1031875710839327,2.0193124289160678,2.07,,0.0022213048838949524,0.002039075169688263,0.017306599272179035,0.01532537032744826,2.0654018988903373,2.074598101109663
2025-01-06 01:00:00,2.0987999999999998,2.0643000000000002,61.38211382113824,2.1065336545771998,2.0220663454228007,2.095,,0.0027394255401520075,0.0031157486281113396,0.017321619860671156,0.01572462023409284,2.089260903493382,2.1007390965066186
2025-01-06 02:00:00,2.0927999999999995,2.06615,60.6425702811245,2.108412175137672,2.023887824862328,2.084,,0.002730091123703912,0.0031606285970735212,0.016258497873185895,0.015831395761911452,2.0783104900982012,2.089689509901799
2025-01-06 03:00:00,2.0812,2.0673500000000002,56.10687022900765,2.108814466398147,2.0258855336018535,2.067,,0.002383517326369064,0.0031557368075419774,0.01388416015794025,0.015441948641117212,2.0620732696863953,2.071926730313605
